0|000883|20170630|0.2100|20170826|20150916|||20170626|6507.44|
0|000885|20170630|0.2578|20170825|20170720|20170720|20170508|20170724|-704.01|20170331
0|000886|20170630|0.0920|20170830|20170209|||||
0|000887|20170630|0.5100|20170830|20151109|20170714|20170427|20170727|0.80|20170714
0|000888|20170630|0.1191|20170826|20150713|||20170116|-0.59|
0|000889|20170630|0.1734|20170829|20161219||20170414|||
0|000890|20170630|0.0775|20170825|20170804|20170804|20160315|||
0|000892|20170630|-0.0404|20170825|20160722|20170808|20170718|20170526|0.60|20160511
0|000893|20170630|-0.0271|20170826|20160713|20170526|20170531|20170126|3784.52|20170526
0|000895|20170630|0.5771|20170815|20151221|||20161024|-0.10|
0|000897|20170630|-0.0238|20170831|20170411|20170411||||20141222
0|000898|20170630|0.2520|20170829|20161207||20160920|||20150119
0|000899|20170630|0.0939|20170825|20161111||20161124|||
0|000900|20170630|0.4021|20170823|20150721|||20161216|-256.00|
0|000901|20170630|0.1737|20170831|20160527||20160720|||
0|000902|20170630|0.3300|20170830|20150714||20160309|20170510|-5.00|
0|000903|20170630|0.0950|20170831|20170324|20170327|20170713|20170705|41.71|
0|000905|20170630|0.1200|20170815|20170829|20170829|20170815|||20170424
0|000906|20170630|0.1700|20170825|20170811|20170811||20170111|-48.00|20150202
0|000908|20170630|0.0670|20170811|20160624|||20170815|187.37|
0|000909|20170630|0.0630|20170826|20161216|20170810|20151228|||20160613
0|000910|20170630|0.2600|20170829|20160908|20170418||20161209|50.08|
0|000911|20170630|-0.2200|20170823|20160628||20160912|||
0|000912|20170630|-0.0700|20170831|20170912|20170912|20170606|||20170508
0|000913|20170630|0.1100|20170831|20170824|20170824|20160225|20170504|-400.00|20170116
0|000915|20170630|0.6300|20170728|20160726|20170706||20170627|0.10|
